Scaffold	GeneID	BioType
NC_031979.2	LOC112842341	snRNA
NC_031979.2	LOC112842256	snRNA
NC_031979.2	LOC112842226	pseudogene
NC_031979.2	LOC112842237	pseudogene
NC_031979.2	LOC112842272	snRNA
NC_031979.2	LOC112842289	pseudogene
NC_031979.2	LOC112842329	snRNA
NC_031979.2	LOC112842242	snRNA
NC_031979.2	LOC112842312	snRNA
NC_031979.2	LOC112842273	snRNA
NC_031979.2	LOC112842321	snRNA
NC_031979.2	LOC112842277	snRNA
NC_031979.2	LOC112842326	snRNA
NC_031979.2	LOC112842257	snRNA
NC_031979.2	LOC112842222	snRNA
NC_031979.2	LOC112842262	snRNA
NC_031979.2	LOC112842313	snRNA
NC_031979.2	LOC112842258	snRNA
NC_031979.2	LOC112842315	snRNA
NC_031979.2	LOC112842264	snRNA
NC_031979.2	LOC112842316	snRNA
NC_031979.2	LOC112842279	snRNA
NC_031979.2	LOC112842327	snRNA
NC_031979.2	LOC112842265	snRNA
NC_031979.2	LOC112842228	pseudogene
NC_031979.2	LOC112842239	pseudogene
NC_031979.2	LOC112842274	snRNA
NC_031979.2	LOC112842290	pseudogene
NC_031979.2	LOC112842317	snRNA
NC_031979.2	LOC112842275	snRNA
NC_031979.2	LOC112842288	pseudogene
NC_031979.2	LOC112842318	snRNA
NC_031979.2	LOC112842286	snRNA
NC_031979.2	LOC112842319	snRNA
NC_031979.2	LOC112842266	snRNA
NC_031979.2	LOC112842224	snRNA
NC_031979.2	LOC112842261	snRNA
NC_031979.2	LOC112842320	snRNA
NC_031979.2	LOC112842267	snRNA
NC_031979.2	LOC112842323	snRNA
NC_031979.2	LOC112842281	snRNA
NC_031979.2	LOC112842328	snRNA
NC_031979.2	LOC112842278	snRNA
NC_031979.2	LOC112842229	snRNA
NC_031979.2	LOC109194640	protein_coding
NC_031979.2	LOC112842276	snRNA
NC_031979.2	LOC112842236	pseudogene
NC_031979.2	LOC100710154	protein_coding
NC_031979.2	LOC109205089	protein_coding
NC_031979.2	LOC100709616	protein_coding
NC_031979.2	cep295	protein_coding
NC_031979.2	LOC109205087	lncRNA
NC_031979.2	ech1	protein_coding
NC_031979.2	med17	protein_coding
NC_031979.2	vstm5	protein_coding
NC_031979.2	LOC102080005	lncRNA
NC_031979.2	LOC112842302	snRNA
NC_031979.2	LOC112842260	snRNA
NC_031979.2	LOC112842293	pseudogene
NC_031979.2	LOC112842314	snRNA
NC_031979.2	LOC100698149	protein_coding
NC_031979.2	srsf7	protein_coding
NC_031979.2	LOC112842325	snRNA
NC_031979.2	LOC112842336	snRNA
NC_031979.2	LOC106098499	protein_coding
NC_031979.2	LOC112842304	snRNA
NC_031979.2	LOC100708540	protein_coding
NC_031979.2	LOC102080994	protein_coding
NC_031979.2	LOC100708272	protein_coding
NC_031979.2	LOC112842189	lncRNA
NC_031979.2	LOC100708001	protein_coding
NC_031979.2	trnak-uuu	tRNA
NC_031979.2	trnak-uuu	tRNA
NC_031979.2	trnak-uuu	tRNA
NC_031979.2	trnak-uuu	tRNA
NC_031979.2	trnak-uuu	tRNA
NC_031979.2	eif3k	protein_coding
NC_031979.2	aamdc	protein_coding
NC_031979.2	LOC112842305	snRNA
NC_031979.2	LOC112842227	snRNA
NC_031979.2	LOC112842238	snRNA
NC_031979.2	LOC112842249	snRNA
NC_031979.2	LOC112842300	pseudogene
NC_031979.2	LOC112842301	snRNA
NC_031979.2	ints4	protein_coding
NC_031979.2	LOC102082482	protein_coding
NC_031979.2	kctd14	protein_coding
NC_031979.2	rps3	protein_coding
NC_031979.2	LOC112842291	snoRNA
NC_031979.2	LOC112842292	snoRNA
NC_031979.2	LOC112842294	snoRNA
NC_031979.2	LOC102082742	lncRNA
NC_031979.2	LOC102082801	protein_coding
NC_031979.2	LOC112842190	lncRNA
NC_031979.2	LOC106098495	protein_coding
NC_031979.2	LOC100707463	protein_coding
NC_031979.2	LOC112842109	lncRNA
NC_031979.2	LOC100696366	protein_coding
NC_031979.2	LOC100707198	protein_coding
NC_031979.2	LOC109194638	lncRNA
NC_031979.2	LOC109205045	lncRNA
NC_031979.2	LOC109204946	protein_coding
NC_031979.2	LOC109204928	lncRNA
NC_031979.2	LOC106097685	pseudogene
NC_031979.2	LOC100698900	protein_coding
NC_031979.2	LOC100698631	protein_coding
NC_031979.2	LOC100698368	protein_coding
NC_031979.2	LOC100698101	protein_coding
NC_031979.2	LOC112842070	lncRNA
NC_031979.2	LOC109204945	protein_coding
NC_031979.2	timm50	protein_coding
NC_031979.2	LOC109205082	protein_coding
NC_031979.2	LOC112842080	lncRNA
NC_031979.2	LOC100705338	protein_coding
NC_031979.2	LOC112842082	lncRNA
NC_031979.2	LOC112842081	lncRNA
NC_031979.2	LOC112842209	lncRNA
NC_031979.2	LOC112842062	lncRNA
NC_031979.2	LOC100695143	protein_coding
NC_031979.2	cldn1	protein_coding
NC_031979.2	parl	protein_coding
NC_031979.2	mb21d2	protein_coding
NC_031979.2	fgf12	protein_coding
NC_031979.2	il1rap	protein_coding
NC_031979.2	LOC109194615	protein_coding
NC_031979.2	gmnc	protein_coding
NC_031979.2	LOC112842068	lncRNA
NC_031979.2	LOC109204917	lncRNA
NC_031979.2	ostn	protein_coding
NC_031979.2	iws1	protein_coding
NC_031979.2	wdr74	protein_coding
NC_031979.2	LOC100694875	protein_coding
NC_031979.2	ilkap	protein_coding
NC_031979.2	ltbp4	protein_coding
NC_031979.2	LOC102079710	lncRNA
NC_031979.2	LOC102077266	protein_coding
NC_031979.2	shkbp1	protein_coding
NC_031979.2	LOC100702106	protein_coding
NC_031979.2	LOC102080330	protein_coding
NC_031979.2	LOC100701834	protein_coding
NC_031979.2	trnar-ucu	tRNA
NC_031979.2	LOC102080887	protein_coding
NC_031979.2	trnar-ucu	tRNA
NC_031979.2	triap1	protein_coding
NC_031979.2	supt5h	protein_coding
NC_031979.2	LOC100701291	protein_coding
NC_031979.2	LOC100694342	protein_coding
NC_031979.2	LOC109204905	protein_coding
NC_031979.2	LOC112842213	lncRNA
NC_031979.2	LOC112842212	protein_coding
NC_031979.2	LOC106098500	lncRNA
NC_031979.2	LOC106096421	protein_coding
NC_031979.2	LOC100706663	protein_coding
NC_031979.2	LOC100695842	protein_coding
NC_031979.2	LOC100706133	protein_coding
NC_031979.2	LOC100702765	protein_coding
NC_031979.2	LOC102076647	protein_coding
NC_031979.2	LOC102076808	protein_coding
NC_031979.2	clip3	protein_coding
NC_031979.2	LOC112842141	lncRNA
NC_031979.2	LOC102077007	lncRNA
NC_031979.2	LOC100705605	protein_coding
NC_031979.2	LOC109205052	lncRNA
NC_031979.2	LOC106097407	protein_coding
NC_031979.2	atg16l2	protein_coding
NC_031979.2	LOC100705119	protein_coding
NC_031979.2	LOC100704852	protein_coding
NC_031979.2	LOC112841724	lncRNA
NC_031979.2	LOC100704315	protein_coding
NC_031979.2	LOC100704044	protein_coding
NC_031979.2	LOC100703778	protein_coding
NC_031979.2	LOC102078946	protein_coding
NC_031979.2	LOC109194657	protein_coding
NC_031979.2	LOC100708230	protein_coding
NC_031979.2	LOC100708498	protein_coding
NC_031979.2	LOC109204903	lncRNA
NC_031979.2	LOC100708768	protein_coding
NC_031979.2	LOC100709036	protein_coding
NC_031979.2	LOC100709309	protein_coding
NC_031979.2	LOC100709575	protein_coding
NC_031979.2	LOC100710542	protein_coding
NC_031979.2	LOC100709847	protein_coding
NC_031979.2	LOC100710114	protein_coding
NC_031979.2	LOC112842108	lncRNA
NC_031979.2	LOC100691417	pseudogene
NC_031979.2	LOC100691146	protein_coding
NC_031979.2	LOC109205083	lncRNA
NC_031979.2	LOC109205076	protein_coding
NC_031979.2	LOC100690882	protein_coding
NC_031979.2	LOC100690339	protein_coding
NC_031979.2	LOC100690074	protein_coding
NC_031979.2	abcg1	protein_coding
NC_031979.2	spcs2	protein_coding
NC_031979.2	LOC102080652	protein_coding
NC_031979.2	lipt2	protein_coding
NC_031979.2	pgm2l1	protein_coding
NC_031979.2	LOC100712156	protein_coding
NC_031979.2	LOC102077236	protein_coding
NC_031979.2	LOC109204944	protein_coding
NC_031979.2	LOC112842214	lncRNA
NC_031979.2	LOC112842220	lncRNA
NC_031979.2	LOC112842064	lncRNA
NC_031979.2	LOC109195547	protein_coding
NC_031979.2	LOC109195228	protein_coding
NC_031979.2	LOC109195489	protein_coding
NC_031979.2	LOC100695267	protein_coding
NC_031979.2	nyap2	protein_coding
NC_031979.2	LOC109195424	protein_coding
NC_031979.2	LOC112842175	lncRNA
NC_031979.2	LOC112842176	lncRNA
NC_031979.2	LOC102081397	protein_coding
NC_031979.2	LOC100691685	protein_coding
NC_031979.2	LOC102081653	protein_coding
NC_031979.2	LOC100692223	protein_coding
NC_031979.2	LOC112842113	lncRNA
NC_031979.2	atg16l1	protein_coding
NC_031979.2	LOC112842297	guide_RNA
NC_031979.2	LOC112842298	guide_RNA
NC_031979.2	LOC100693035	protein_coding
NC_031979.2	LOC102082190	pseudogene
NC_031979.2	LOC109195225	protein_coding
NC_031979.2	LOC100693303	protein_coding
NC_031979.2	tsen34	protein_coding
NC_031979.2	mindy4b	protein_coding
NC_031979.2	LOC112842114	lncRNA
NC_031979.2	clrn1	protein_coding
NC_031979.2	LOC100694109	protein_coding
NC_031979.2	LOC100694381	protein_coding
NC_031979.2	abcf3	protein_coding
NC_031979.2	lrch3	protein_coding
NC_031979.2	rpl35a	protein_coding
NC_031979.2	LOC112842136	lncRNA
NC_031979.2	LOC112842135	lncRNA
NC_031979.2	abcc5	protein_coding
NC_031979.2	LOC100695440	protein_coding
NC_031979.2	LOC100695702	protein_coding
NC_031979.2	LOC112842215	lncRNA
NC_031979.2	LOC100696228	protein_coding
NC_031979.2	LOC100711345	protein_coding
NC_031979.2	eif2a	protein_coding
NC_031979.2	LOC112842090	protein_coding
NC_031979.2	LOC106096873	protein_coding
NC_031979.2	LOC102076535	protein_coding
NC_031979.2	LOC112842156	lncRNA
NC_031979.2	LOC102077075	protein_coding
NC_031979.2	LOC100696762	protein_coding
NC_031979.2	polr2d	protein_coding
NC_031979.2	trnag-ucc	tRNA
NC_031979.2	LOC112842183	lncRNA
NC_031979.2	LOC112842181	lncRNA
NC_031979.2	LOC102078165	protein_coding
NC_031979.2	LOC100697300	protein_coding
NC_031979.2	LOC100697563	protein_coding
NC_031979.2	LOC100697835	protein_coding
NC_031979.2	LOC100699398	protein_coding
NC_031979.2	eif4h	protein_coding
NC_031979.2	LOC100699668	protein_coding
NC_031979.2	LOC102076712	protein_coding
NC_031979.2	LOC102083047	lncRNA
NC_031979.2	LOC100699935	protein_coding
NC_031979.2	LOC102082516	protein_coding
NC_031979.2	ece2	protein_coding
NC_031979.2	LOC100693797	protein_coding
NC_031979.2	LOC100694069	protein_coding
NC_031979.2	LOC100700481	protein_coding
NC_031979.2	LOC109200069	protein_coding
NC_031979.2	LOC109200071	lncRNA
NC_031979.2	LOC109200070	protein_coding
NC_031979.2	LOC109200072	lncRNA
NC_031979.2	LOC112842073	lncRNA
NC_031979.2	LOC100701018	protein_coding
NC_031979.2	LOC100700747	protein_coding
NC_031980.2	LOC100689727	protein_coding
NC_031980.2	LOC100712349	protein_coding
NC_031980.2	LOC100712081	protein_coding
NC_031980.2	LOC109197785	protein_coding
NC_031980.2	trnas-gcu	tRNA
NC_031980.2	LOC100698464	protein_coding
NC_031980.2	brox	protein_coding
NC_031980.2	LOC100711814	protein_coding
NC_031980.2	LOC106097728	protein_coding
NC_031980.2	LOC102077583	pseudogene
NC_031980.2	LOC109197777	lncRNA
NC_031980.2	LOC112842368	lncRNA
NC_031980.2	LOC102082002	lncRNA
NC_031980.2	LOC102081914	protein_coding
NC_031980.2	tlr5	protein_coding
NC_031980.2	disp1	protein_coding
NC_031980.2	LOC109194475	protein_coding
NC_031980.2	hmbox1	protein_coding
NC_031980.2	LOC100711011	protein_coding
NC_031980.2	elp3	protein_coding
NC_031980.2	LOC112842539	lncRNA
NC_031980.2	LOC100710474	protein_coding
NC_031980.2	LOC102077141	misc_RNA
NC_031980.2	LOC100710216	protein_coding
NC_031980.2	LOC100709952	protein_coding
NC_031980.2	paqr8	protein_coding
NC_031980.2	mcm3	protein_coding
NC_031980.2	LOC100709406	protein_coding
NC_031980.2	stmn4	protein_coding
NC_031980.2	trnas-acu	tRNA
NC_031980.2	LOC112842444	protein_coding
NC_031980.2	LOC100708867	protein_coding
NC_031980.2	ankef1	protein_coding
NC_031980.2	snap25	protein_coding
NC_031980.2	LOC100696428	protein_coding
NC_031980.2	LOC100708326	protein_coding
NC_031980.2	LOC102079235	protein_coding
NC_031980.2	hnrnpu	protein_coding
NC_031980.2	LOC100695903	protein_coding
NC_031980.2	cdc42bpa	protein_coding
NC_031980.2	fzd3	protein_coding
NC_031980.2	fbxo16	protein_coding
NC_031980.2	LOC100694928	protein_coding
NC_031980.2	LOC112842388	lncRNA
NC_031980.2	LOC112842387	lncRNA
NC_031980.2	LOC102076202	protein_coding
NC_031980.2	LOC100694666	protein_coding
NC_031980.2	sf3b6	protein_coding
NC_031980.2	LOC100707257	protein_coding
NC_031980.2	LOC109197776	protein_coding
NC_031980.2	pla2g7	protein_coding
NC_031980.2	ints9	protein_coding
NC_031980.2	glrx5	protein_coding
NC_031980.2	prkrip1	protein_coding
NC_031980.2	LOC112842557	guide_RNA
NC_031980.2	LOC102083004	protein_coding
NC_031980.2	LOC100706991	protein_coding
NC_031980.2	LOC100706723	protein_coding
NC_031980.2	LOC106097902	protein_coding
NC_031980.2	LOC100706454	protein_coding
NC_031980.2	LOC109197772	lncRNA
NC_031980.2	LOC109197778	lncRNA
NC_031980.2	LOC112842349	lncRNA
NC_031980.2	flrt2	protein_coding
NC_031980.2	LOC102082109	lncRNA
NC_031980.2	trnat-ugu	tRNA
NC_031980.2	LOC100705662	protein_coding
NC_031980.2	LOC100691978	protein_coding
NC_031980.2	LOC100691708	protein_coding
NC_031980.2	LOC100691440	protein_coding
NC_031980.2	LOC100690903	protein_coding
NC_031980.2	LOC112842376	lncRNA
NC_031980.2	psmc1	protein_coding
NC_031980.2	kcnk13	protein_coding
NC_031980.2	foxn3	protein_coding
NC_031980.2	gtf2a1	protein_coding
NC_031980.2	tshr	protein_coding
NC_031980.2	trnaq-uug	tRNA
NC_031980.2	cep128	protein_coding
NC_031980.2	LOC100712080	protein_coding
NC_031980.2	LOC109197782	lncRNA
NC_031980.2	snw1	protein_coding
NC_031980.2	sptlc2	protein_coding
NC_031980.2	LOC100704324	protein_coding
NC_031980.2	trnal-cag	tRNA
NC_031980.2	trnat-ugu	tRNA
NC_031980.2	LOC100704054	protein_coding
NC_031980.2	LOC102077122	protein_coding
NC_031980.2	LOC109197780	lncRNA
NC_031980.2	LOC112841728	pseudogene
NC_031980.2	LOC102076821	protein_coding
NC_031980.2	LOC100692681	protein_coding
NC_031980.2	LOC100703511	protein_coding
NC_031980.2	ccdc85c	protein_coding
NC_031980.2	ccnk	protein_coding
NC_031980.2	LOC100703242	protein_coding
NC_031980.2	LOC109197779	lncRNA
NC_031980.2	LOC102078915	protein_coding
NC_031980.2	LOC109197774	lncRNA
NC_031980.2	LOC109197773	lncRNA
NC_031980.2	LOC100702969	protein_coding
NC_031980.2	agbl5	protein_coding
NC_031980.2	ost4	protein_coding
NC_031980.2	selenoi	protein_coding
NC_031980.2	LOC112842393	lncRNA
NC_031980.2	LOC100702431	protein_coding
NC_031980.2	LOC106097908	lncRNA
NC_031980.2	LOC100702161	protein_coding
NC_031980.2	LOC112842491	lncRNA
NC_031980.2	irak1bp1	protein_coding
NC_031980.2	LOC100701618	protein_coding
NC_031980.2	phip	protein_coding
NC_031980.2	hmgn3	protein_coding
NC_031980.2	enpp5	protein_coding
NC_031980.2	LOC100700804	protein_coding
NC_031980.2	LOC112842471	lncRNA
NC_031980.2	runx2	protein_coding
NC_031980.2	LOC100700541	protein_coding
NC_031980.2	mut	protein_coding
NC_031980.2	fkbp1b	protein_coding
NC_031980.2	wdcp	protein_coding
NC_031980.2	LOC100700263	protein_coding
NC_031980.2	ubxn2a	protein_coding
NC_031980.2	atad2b	protein_coding
NC_031980.2	klhl29	protein_coding
NC_031980.2	trib2	protein_coding
NC_031980.2	LOC102082916	lncRNA
NC_031980.2	LOC112842538	lncRNA
NC_031980.2	gzf1	protein_coding
NC_031980.2	LOC100707430	protein_coding
NC_031980.2	gpcpd1	protein_coding
NC_031980.2	LOC100699458	protein_coding
NC_031980.2	chgb	protein_coding
NC_031980.2	trmt6	protein_coding
NC_031980.2	fermt1	protein_coding
NC_031980.2	LOC102081797	lncRNA
NC_031980.2	bmp2	protein_coding
NC_031980.2	plcb1	protein_coding
NC_031980.2	LOC112842450	lncRNA
NC_031980.2	plcb4	protein_coding
NC_031980.2	LOC112842449	protein_coding
NC_031980.2	lamp5	protein_coding
NC_031980.2	pak5	protein_coding
NC_031980.2	LOC112842451	lncRNA
NC_031980.2	LOC100697584	protein_coding
NC_031980.2	LOC100697323	protein_coding
NC_031980.2	LOC100697049	protein_coding
NC_031980.2	LOC100696782	protein_coding
NC_031980.2	LOC102080314	protein_coding
NC_031980.2	LOC102080213	protein_coding
NC_031980.2	LOC100696514	protein_coding
NC_031980.2	LOC100706360	protein_coding
NC_031980.2	LOC112842484	lncRNA
NC_031980.2	LOC100696250	protein_coding
NC_031980.2	LOC100706096	protein_coding
NC_031980.2	LOC112842485	lncRNA
NC_031980.2	LOC100695989	protein_coding
NC_031980.2	znf410	protein_coding
NC_031980.2	LOC102078743	protein_coding
NC_031980.2	LOC100695462	protein_coding
NC_031980.2	actr10	protein_coding
NC_031980.2	armh4	protein_coding
NC_031980.2	naa30	protein_coding
NC_031980.2	LOC100705127	protein_coding
NC_031980.2	LOC109194791	lncRNA
NC_031980.2	LOC100704859	protein_coding
NC_031980.2	LOC100704590	protein_coding
NC_031980.2	prpf39	protein_coding
NC_031980.2	fau	protein_coding
NC_031980.2	fkbp3	protein_coding
NC_031980.2	mdga2	protein_coding
NC_031980.2	LOC106097919	pseudogene
NC_031980.2	LOC100703510	protein_coding
NC_031980.2	LOC102076725	lncRNA
NC_031980.2	LOC109194726	protein_coding
NC_031980.2	rps29	protein_coding
NC_031980.2	mgat2	protein_coding
NC_031980.2	LOC100702516	protein_coding
NC_031980.2	LOC100702247	protein_coding
NC_031980.2	LOC100701982	protein_coding
NC_031980.2	LOC100694131	protein_coding
NC_031980.2	dio3	protein_coding
NC_031980.2	LOC106097906	lncRNA
NC_031980.2	slc25a47	protein_coding
NC_031980.2	LOC100700714	protein_coding
NC_031980.2	vrtn	protein_coding
NC_031980.2	LOC100700169	protein_coding
NC_031980.2	LOC102083157	lncRNA
NC_031980.2	LOC112842470	lncRNA
NC_031980.2	LOC106097917	protein_coding
NC_031980.2	dll4	protein_coding
NC_031980.2	chac1	protein_coding
NC_031980.2	ino80	protein_coding
NC_031980.2	vps18	protein_coding
NC_031980.2	LOC100699098	protein_coding
NC_031980.2	pigh	protein_coding
NC_031980.2	LOC100698556	protein_coding
NC_031980.2	dcaf4	protein_coding
NC_031980.2	LOC100693327	protein_coding
NC_031980.2	lg15h6orf58	protein_coding
NC_031980.2	stx7	protein_coding
NC_031980.2	ctgf	protein_coding
NC_031980.2	chga	protein_coding
NC_031980.2	LOC102081001	protein_coding
NC_031980.2	sel1l	protein_coding
NC_031980.2	arhgap18	protein_coding
NC_031980.2	fkbp6	protein_coding
NC_031980.2	tmem244	protein_coding
NC_031980.2	tmem200a	protein_coding
NC_031980.2	LOC102080415	lncRNA
NC_031980.2	epb41l2	protein_coding
NC_031980.2	LOC109194871	lncRNA
NC_031980.2	LOC100691170	protein_coding
NC_031980.2	coq8a	protein_coding
NC_031980.2	LOC100690633	protein_coding
NC_031980.2	LOC106097905	protein_coding
NC_031980.2	LOC109194396	protein_coding
NC_031980.2	LOC100697227	protein_coding
NC_031980.2	LOC102078941	protein_coding
NC_031980.2	med23	protein_coding
NC_031980.2	akap7	protein_coding
NC_031980.2	LOC102078051	protein_coding
NC_031980.2	LOC102077977	lncRNA
NC_031980.2	LOC112841729	protein_coding
NC_031980.2	trdn	protein_coding
NC_031980.2	nkain2	protein_coding
NC_031980.2	rnf217	protein_coding
NC_031980.2	tpd52l1	protein_coding
NC_031980.2	hddc2	protein_coding
NC_031980.2	LOC100696332	protein_coding
NC_031980.2	LOC100695808	protein_coding
NC_031980.2	LOC100711905	protein_coding
NC_031980.2	LOC100711363	protein_coding
NC_031980.2	LOC100695278	protein_coding
NC_031980.2	LOC100711093	protein_coding
NC_031980.2	LOC100710559	protein_coding
NC_031980.2	LOC109194772	protein_coding
NC_031980.2	LOC109194771	protein_coding
NC_031980.2	LOC109194733	protein_coding
NC_031980.2	LOC109194782	protein_coding
NC_031980.2	LOC112842445	protein_coding
NC_031980.2	LOC100708146	protein_coding
NC_031980.2	LOC100707875	protein_coding
NC_031980.2	LOC109194770	protein_coding
NC_031980.2	LOC109194783	protein_coding
NC_031980.2	LOC102076004	protein_coding
NC_031980.2	LOC100707069	protein_coding
NC_031980.2	pgm3	protein_coding
NC_031980.2	ccnc	protein_coding
NC_031980.2	LOC100706803	protein_coding
NC_031980.2	LOC100706531	protein_coding
NC_031980.2	LOC100689997	protein_coding
NC_031980.2	LOC100706264	protein_coding
NC_031980.2	LOC100705999	protein_coding
NC_031980.2	LOC100705739	protein_coding
NC_031980.2	rsph9	protein_coding
NC_031980.2	mrps18a	protein_coding
NC_031980.2	LOC102081522	lncRNA
NC_031980.2	vegfa	protein_coding
NC_031980.2	LOC102081139	lncRNA
NC_031980.2	naga	protein_coding
NC_031980.2	LOC100704945	protein_coding
NC_031980.2	LOC100704673	protein_coding
NC_031980.2	fez2	protein_coding
NC_031980.2	LOC102080660	protein_coding
NC_031980.2	LOC100695726	protein_coding
NC_031980.2	gpatch2	protein_coding
NC_031980.2	lpin1	protein_coding
NC_031980.2	LOC100703596	protein_coding
NC_031980.2	LOC100703324	protein_coding
NC_031980.2	fam228b	protein_coding
NC_031980.2	itsn2	protein_coding
NC_031980.2	LOC100705477	protein_coding
NC_031980.2	ddx1	protein_coding
NC_031980.2	LOC112842402	lncRNA
NC_031980.2	nbas	protein_coding
NC_031980.2	fam84a	protein_coding
NC_031980.2	LOC102078849	lncRNA
NC_031980.2	LOC106097904	lncRNA
NC_031980.2	LOC100701983	protein_coding
NC_031980.2	sec63	protein_coding
NC_031980.2	iyd	protein_coding
NC_031980.2	LOC102078050	lncRNA
NC_031980.2	ppp1r14c	protein_coding
NC_031980.2	map7	protein_coding
NC_031980.2	LOC100709043	protein_coding
NC_031980.2	mtfr2	protein_coding
NC_031980.2	LOC109194878	lncRNA
NC_031980.2	pde7b	protein_coding
NC_031980.2	myb	protein_coding
NC_031980.2	hbs1l	protein_coding
NC_031980.2	aldh8a1	protein_coding
NC_031980.2	LOC109194854	lncRNA
